snapshot_month,credit_score_band,income_band,region,n_accounts,n_delinquent_30plus,n_delinquent_90plus,n_charged_off,delinquency_30plus_rate_pct,delinquency_90plus_rate_pct,charge_off_rate_pct,total_balance
2025-05-01,Subprime,High,Midwest,135,18,5,4,13.333,3.704,2.963,368677.71
2025-05-01,Subprime,High,Northeast,117,22,6,5,18.803,5.128,4.274,342907.94
2025-05-01,Subprime,High,South,161,18,6,5,11.18,3.727,3.106,391669.75
2025-05-01,Subprime,High,West,116,9,1,7,7.759,0.862,6.034,316929.37
2025-05-01,Subprime,Low,Midwest,134,19,4,6,14.179,2.985,4.478,352476.06
2025-05-01,Subprime,Low,Northeast,148,15,3,5,10.135,2.027,3.378,403681.52
2025-05-01,Subprime,Low,South,238,29,4,6,12.185,1.681,2.521,607292.44
2025-05-01,Subprime,Low,West,147,21,3,6,14.286,2.041,4.082,397399.4
2025-05-01,Subprime,Medium,Midwest,229,33,8,9,14.41,3.493,3.93,642174.72
2025-05-01,Subprime,Medium,Northeast,203,27,4,7,13.3,1.97,3.448,566957.66
2025-05-01,Subprime,Medium,South,326,43,7,7,13.19,2.147,2.147,825538.43
2025-05-01,Subprime,Medium,West,222,31,4,7,13.964,1.802,3.153,561847.58
2025-06-01,Near_Prime,High,Midwest,192,10,1,6,5.208,0.521,3.125,877248.95
2025-06-01,Near_Prime,High,Northeast,177,17,2,3,9.605,1.13,1.695,771328.65
2025-06-01,Near_Prime,High,South,297,17,3,9,5.724,1.01,3.03,1245396.06
2025-06-01,Near_Prime,High,West,197,12,0,4,6.091,0.0,2.03,904768.56
2025-06-01,Near_Prime,Low,Midwest,269,21,4,3,7.807,1.487,1.115,1222785.35
2025-06-01,Near_Prime,Low,Northeast,242,14,1,2,5.785,0.413,0.826,1136948.89
2025-06-01,Near_Prime,Low,South,340,18,4,6,5.294,1.176,1.765,1481574.42
2025-06-01,Near_Prime,Low,West,229,14,4,4,6.114,1.747,1.747,976957.07
2025-06-01,Near_Prime,Medium,Midwest,382,29,9,3,7.592,2.356,0.785,1694063.91
2025-06-01,Near_Prime,Medium,Northeast,330,23,4,7,6.97,1.212,2.121,1505007.36
2025-06-01,Near_Prime,Medium,South,514,36,8,11,7.004,1.556,2.14,2258358.05
2025-06-01,Near_Prime,Medium,West,329,26,4,3,7.903,1.216,0.912,1492092.97
2025-06-01,Prime,High,Midwest,259,6,1,4,2.317,0.386,1.544,1675656.0
2025-06-01,Prime,High,Northeast,220,10,2,1,4.545,0.909,0.455,1507228.85
2025-06-01,Prime,High,South,316,11,4,3,3.481,1.266,0.949,2083276.3
2025-06-01,Prime,High,West,227,10,0,1,4.405,0.0,0.441,1449462.31
2025-06-01,Prime,Low,Midwest,278,6,2,4,2.158,0.719,1.439,1862217.02
2025-06-01,Prime,Low,Northeast,253,10,1,1,3.953,0.395,0.395,1728518.73
2025-06-01,Prime,Low,South,384,6,1,1,1.563,0.26,0.26,2408345.6
2025-06-01,Prime,Low,West,272,9,0,1,3.309,0.0,0.368,1974402.6
2025-06-01,Prime,Medium,Midwest,445,9,2,2,2.022,0.449,0.449,3045356.56
2025-06-01,Prime,Medium,Northeast,421,12,2,0,2.85,0.475,0.0,2865940.83
2025-06-01,Prime,Medium,South,570,17,1,2,2.982,0.175,0.351,3612486.39
2025-06-01,Prime,Medium,West,423,12,1,3,2.837,0.236,0.709,2849102.34
2025-06-01,Subprime,High,Midwest,152,18,3,9,11.842,1.974,5.921,423010.26
2025-06-01,Subprime,High,Northeast,128,21,8,7,16.406,6.25,5.469,371207.71
2025-06-01,Subprime,High,South,184,22,6,7,11.957,3.261,3.804,447402.34
2025-06-01,Subprime,High,West,130,12,1,8,9.231,0.769,6.154,336665.08
2025-06-01,Subprime,Low,Midwest,152,29,2,8,19.079,1.316,5.263,384047.31
2025-06-01,Subprime,Low,Northeast,172,19,5,6,11.047,2.907,3.488,473285.98
2025-06-01,Subprime,Low,South,268,36,7,9,13.433,2.612,3.358,673090.61
2025-06-01,Subprime,Low,West,167,27,6,8,16.168,3.593,4.79,434302.95
2025-06-01,Subprime,Medium,Midwest,269,33,10,12,12.268,3.717,4.461,725086.56
2025-06-01,Subprime,Medium,Northeast,226,27,7,11,11.947,3.097,4.867,621577.83
2025-06-01,Subprime,Medium,South,360,51,11,10,14.167,3.056,2.778,871412.98
2025-06-01,Subprime,Medium,West,257,34,4,10,13.23,1.556,3.891,678376.65
2025-07-01,Near_Prime,High,Midwest,220,11,0,7,5.0,0.0,3.182,992563.87
2025-07-01,Near_Prime,High,Northeast,194,16,5,3,8.247,2.577,1.546,811765.06
2025-07-01,Near_Prime,High,South,328,20,5,11,6.098,1.524,3.354,1363578.73
2025-07-01,Near_Prime,High,West,219,17,4,4,7.763,1.826,1.826,961383.89
2025-07-01,Near_Prime,Low,Midwest,309,23,6,5,7.443,1.942,1.618,1401362.75
2025-07-01,Near_Prime,Low,Northeast,271,16,2,3,5.904,0.738,1.107,1190115.28
2025-07-01,Near_Prime,Low,South,370,20,2,10,5.405,0.541,2.703,1573340.48
2025-07-01,Near_Prime,Low,West,250,16,3,6,6.4,1.2,2.4,1079370.96
2025-07-01,Near_Prime,Medium,Midwest,422,33,8,8,7.82,1.896,1.896,1826424.31
2025-07-01,Near_Prime,Medium,Northeast,370,27,7,9,7.297,1.892,2.432,1647089.84
2025-07-01,Near_Prime,Medium,South,567,33,7,16,5.82,1.235,2.822,2444921.11
2025-07-01,Near_Prime,Medium,West,366,23,4,6,6.284,1.093,1.639,1593955.42
2025-07-01,Prime,High,Midwest,294,5,1,5,1.701,0.34,1.701,1899781.51
2025-07-01,Prime,High,Northeast,248,8,0,3,3.226,0.0,1.21,1677918.97
2025-07-01,Prime,High,South,346,9,3,5,2.601,0.867,1.445,2227624.43
2025-07-01,Prime,High,West,255,8,2,1,3.137,0.784,0.392,1597381.23
2025-07-01,Prime,Low,Midwest,307,11,2,6,3.583,0.651,1.954,1987627.26
2025-07-01,Prime,Low,Northeast,278,10,1,2,3.597,0.36,0.719,1815153.68
2025-07-01,Prime,Low,South,439,12,1,1,2.733,0.228,0.228,2728245.1
2025-07-01,Prime,Low,West,305,15,3,1,4.918,0.984,0.328,2113076.12
2025-07-01,Prime,Medium,Midwest,480,11,3,3,2.292,0.625,0.625,3191592.83
2025-07-01,Prime,Medium,Northeast,468,15,4,0,3.205,0.855,0.0,3057069.38
2025-07-01,Prime,Medium,South,626,20,1,3,3.195,0.16,0.479,3815548.68
2025-07-01,Prime,Medium,West,477,11,1,4,2.306,0.21,0.839,3152899.9
2025-07-01,Subprime,High,Midwest,172,21,2,11,12.209,1.163,6.395,468280.17
2025-07-01,Subprime,High,Northeast,146,19,5,13,13.014,3.425,8.904,409776.51
2025-07-01,Subprime,High,South,205,21,6,11,10.244,2.927,5.366,496964.85
2025-07-01,Subprime,High,West,151,16,1,8,10.596,0.662,5.298,394076.05
2025-07-01,Subprime,Low,Midwest,168,25,3,9,14.881,1.786,5.357,418839.37
2025-07-01,Subprime,Low,Northeast,190,20,5,10,10.526,2.632,5.263,491599.94
2025-07-01,Subprime,Low,South,299,46,10,11,15.385,3.344,3.679,716806.74
2025-07-01,Subprime,Low,West,187,24,3,12,12.834,1.604,6.417,450498.96
2025-07-01,Subprime,Medium,Midwest,297,28,8,16,9.428,2.694,5.387,780325.86
2025-07-01,Subprime,Medium,Northeast,263,44,7,13,16.73,2.662,4.943,721298.59
2025-07-01,Subprime,Medium,South,401,52,9,17,12.968,2.244,4.239,974852.23
2025-07-01,Subprime,Medium,West,283,43,7,12,15.194,2.473,4.24,728531.92
2025-08-01,Near_Prime,High,Midwest,236,18,2,7,7.627,0.847,2.966,1029407.13
2025-08-01,Near_Prime,High,Northeast,204,15,4,6,7.353,1.961,2.941,799973.09
2025-08-01,Near_Prime,High,South,359,21,2,14,5.85,0.557,3.9,1474861.41
2025-08-01,Near_Prime,High,West,228,21,4,8,9.211,1.754,3.509,948865.64
2025-08-01,Near_Prime,Low,Midwest,326,30,5,8,9.202,1.534,2.454,1402147.36
2025-08-01,Near_Prime,Low,Northeast,283,16,2,5,5.654,0.707,1.767,1165730.37
2025-08-01,Near_Prime,Low,South,394,19,3,12,4.822,0.761,3.046,1621221.79
2025-08-01,Near_Prime,Low,West,266,15,2,8,5.639,0.752,3.008,1117342.49
2025-08-01,Near_Prime,Medium,Midwest,454,27,8,15,5.947,1.762,3.304,1898604.85
2025-08-01,Near_Prime,Medium,Northeast,400,28,3,15,7.0,0.75,3.75,1690835.85
2025-08-01,Near_Prime,Medium,South,614,34,7,23,5.537,1.14,3.746,2557028.42
2025-08-01,Near_Prime,Medium,West,395,32,6,9,8.101,1.519,2.278,1636566.22
2025-08-01,Prime,High,Midwest,315,4,1,5,1.27,0.317,1.587,1950348.92
2025-08-01,Prime,High,Northeast,265,5,0,3,1.887,0.0,1.132,1693002.6
2025-08-01,Prime,High,South,384,10,0,8,2.604,0.0,2.083,2428614.64
2025-08-01,Prime,High,West,275,7,2,3,2.545,0.727,1.091,1688482.82
2025-08-01,Prime,Low,Midwest,340,8,1,7,2.353,0.294,2.059,2190466.64
2025-08-01,Prime,Low,Northeast,294,12,1,2,4.082,0.34,0.68,1785985.91
2025-08-01,Prime,Low,South,474,16,0,2,3.376,0.0,0.422,2900718.42
2025-08-01,Prime,Low,West,324,9,2,2,2.778,0.617,0.617,2163012.62
2025-08-01,Prime,Medium,Midwest,516,19,2,4,3.682,0.388,0.775,3322522.64
2025-08-01,Prime,Medium,Northeast,492,15,2,2,3.049,0.407,0.407,3149515.01
2025-08-01,Prime,Medium,South,678,24,3,4,3.54,0.442,0.59,4035930.62
2025-08-01,Prime,Medium,West,504,13,2,5,2.579,0.397,0.992,3234841.24
2025-08-01,Subprime,High,Midwest,185,27,3,13,14.595,1.622,7.027,477882.04
2025-08-01,Subprime,High,Northeast,155,13,4,17,8.387,2.581,10.968,424332.33
2025-08-01,Subprime,High,South,221,21,3,17,9.502,1.357,7.692,543357.89
2025-08-01,Subprime,High,West,159,24,0,9,15.094,0.0,5.66,392019.99
2025-08-01,Subprime,Low,Midwest,178,26,5,11,14.607,2.809,6.18,425438.21
2025-08-01,Subprime,Low,Northeast,204,25,4,15,12.255,1.961,7.353,514954.01
2025-08-01,Subprime,Low,South,320,48,10,17,15.0,3.125,5.313,756811.32
2025-08-01,Subprime,Low,West,196,31,9,14,15.816,4.592,7.143,450535.16
2025-08-01,Subprime,Medium,Midwest,320,39,10,22,12.188,3.125,6.875,840768.28
2025-08-01,Subprime,Medium,Northeast,291,45,7,18,15.464,2.405,6.186,782570.66
2025-08-01,Subprime,Medium,South,425,57,9,22,13.412,2.118,5.176,990120.49
2025-08-01,Subprime,Medium,West,296,43,8,14,14.527,2.703,4.73,729715.85
2025-09-01,Near_Prime,High,Midwest,254,21,4,8,8.268,1.575,3.15,1090920.35
2025-09-01,Near_Prime,High,Northeast,225,17,4,8,7.556,1.778,3.556,889985.66
2025-09-01,Near_Prime,High,South,399,22,5,16,5.514,1.253,4.01,1593232.99
2025-09-01,Near_Prime,High,West,247,17,1,11,6.883,0.405,4.453,1010759.53
2025-09-01,Near_Prime,Low,Midwest,345,30,6,11,8.696,1.739,3.188,1421233.66
2025-09-01,Near_Prime,Low,Northeast,306,21,4,6,6.863,1.307,1.961,1233178.63
2025-09-01,Near_Prime,Low,South,424,27,4,14,6.368,0.943,3.302,1697970.15
2025-09-01,Near_Prime,Low,West,289,22,5,9,7.612,1.73,3.114,1182797.51
2025-09-01,Near_Prime,Medium,Midwest,480,26,7,20,5.417,1.458,4.167,1945817.69
2025-09-01,Near_Prime,Medium,Northeast,428,28,4,17,6.542,0.935,3.972,1769611.95
2025-09-01,Near_Prime,Medium,South,665,41,4,25,6.165,0.602,3.759,2671348.12
2025-09-01,Near_Prime,Medium,West,436,26,6,13,5.963,1.376,2.982,1813751.27
2025-09-01,Prime,High,Midwest,343,4,1,5,1.166,0.292,1.458,2062474.22
2025-09-01,Prime,High,Northeast,280,13,1,3,4.643,0.357,1.071,1715769.57
2025-09-01,Prime,High,South,426,16,1,8,3.756,0.235,1.878,2613056.89
2025-09-01,Prime,High,West,297,7,1,3,2.357,0.337,1.01,1804083.17
2025-09-01,Prime,Low,Midwest,371,9,3,8,2.426,0.809,2.156,2344691.9
2025-09-01,Prime,Low,Northeast,322,13,2,3,4.037,0.621,0.932,1908384.12
2025-09-01,Prime,Low,South,524,16,4,2,3.053,0.763,0.382,3148056.32
2025-09-01,Prime,Low,West,357,10,3,4,2.801,0.84,1.12,2292071.95
2025-09-01,Prime,Medium,Midwest,561,20,2,4,3.565,0.357,0.713,3540492.13
2025-09-01,Prime,Medium,Northeast,537,17,4,4,3.166,0.745,0.745,3338671.67
2025-09-01,Prime,Medium,South,741,27,0,6,3.644,0.0,0.81,4320203.89
2025-09-01,Prime,Medium,West,539,21,1,7,3.896,0.186,1.299,3345229.44
2025-09-01,Subprime,High,Midwest,195,29,4,14,14.872,2.051,7.179,477878.06
2025-09-01,Subprime,High,Northeast,168,25,4,19,14.881,2.381,11.31,451211.53
2025-09-01,Subprime,High,South,237,25,7,18,10.549,2.954,7.595,551021.09
2025-09-01,Subprime,High,West,174,33,5,9,18.966,2.874,5.172,421690.36
2025-09-01,Subprime,Low,Midwest,196,27,4,14,13.776,2.041,7.143,466541.04
2025-09-01,Subprime,Low,Northeast,225,26,0,19,11.556,0.0,8.444,544811.22
2025-09-01,Subprime,Low,South,346,48,11,24,13.873,3.179,6.936,805513.51
2025-09-01,Subprime,Low,West,208,29,7,19,13.942,3.365,9.135,467966.88
2025-09-01,Subprime,Medium,Midwest,356,53,8,29,14.888,2.247,8.146,914858.8
2025-09-01,Subprime,Medium,Northeast,318,53,13,22,16.667,4.088,6.918,835381.8
2025-09-01,Subprime,Medium,South,450,55,8,28,12.222,1.778,6.222,1017220.59
2025-09-01,Subprime,Medium,West,322,50,9,17,15.528,2.795,5.28,795089.82
2025-10-01,Near_Prime,High,Midwest,279,24,5,10,8.602,1.792,3.584,1150320.15
2025-10-01,Near_Prime,High,Northeast,243,20,5,11,8.23,2.058,4.527,925163.2
2025-10-01,Near_Prime,High,South,414,19,5,19,4.589,1.208,4.589,1587831.53
2025-10-01,Near_Prime,High,West,271,23,4,11,8.487,1.476,4.059,1103914.75
2025-10-01,Near_Prime,Low,Midwest,369,26,5,15,7.046,1.355,4.065,1469005.16
2025-10-01,Near_Prime,Low,Northeast,321,22,2,9,6.854,0.623,2.804,1256493.28
2025-10-01,Near_Prime,Low,South,463,22,4,16,4.752,0.864,3.456,1827743.05
2025-10-01,Near_Prime,Low,West,321,22,6,12,6.854,1.869,3.738,1297181.6
2025-10-01,Near_Prime,Medium,Midwest,514,35,3,25,6.809,0.584,4.864,2060905.13
2025-10-01,Near_Prime,Medium,Northeast,464,35,7,19,7.543,1.509,4.095,1878735.0
2025-10-01,Near_Prime,Medium,South,710,49,9,26,6.901,1.268,3.662,2728614.97
2025-10-01,Near_Prime,Medium,West,467,35,6,17,7.495,1.285,3.64,1887175.23
2025-10-01,Prime,High,Midwest,367,6,1,6,1.635,0.272,1.635,2173793.17
2025-10-01,Prime,High,Northeast,298,11,1,4,3.691,0.336,1.342,1812853.31
2025-10-01,Prime,High,South,461,14,2,9,3.037,0.434,1.952,2750068.53
2025-10-01,Prime,High,West,316,5,0,4,1.582,0.0,1.266,1887073.23
2025-10-01,Prime,Low,Midwest,397,11,3,9,2.771,0.756,2.267,2461763.23
2025-10-01,Prime,Low,Northeast,350,16,2,4,4.571,0.571,1.143,2012489.38
2025-10-01,Prime,Low,South,562,20,3,3,3.559,0.534,0.534,3264663.65
2025-10-01,Prime,Low,West,388,7,4,5,1.804,1.031,1.289,2457393.32
2025-10-01,Prime,Medium,Midwest,598,24,2,6,4.013,0.334,1.003,3600566.25
2025-10-01,Prime,Medium,Northeast,573,17,4,5,2.967,0.698,0.873,3464698.17
2025-10-01,Prime,Medium,South,806,30,10,6,3.722,1.241,0.744,4623650.05
2025-10-01,Prime,Medium,West,566,25,7,7,4.417,1.237,1.237,3368149.11
2025-10-01,Subprime,High,Midwest,208,29,8,15,13.942,3.846,7.212,507401.0
2025-10-01,Subprime,High,Northeast,173,19,5,22,10.983,2.89,12.717,440897.2
2025-10-01,Subprime,High,South,254,32,5,22,12.598,1.969,8.661,571081.43
2025-10-01,Subprime,High,West,189,29,9,11,15.344,4.762,5.82,441838.15
2025-10-01,Subprime,Low,Midwest,211,30,6,16,14.218,2.844,7.583,488038.87
2025-10-01,Subprime,Low,Northeast,243,33,6,19,13.58,2.469,7.819,604906.58
2025-10-01,Subprime,Low,South,376,53,12,30,14.096,3.191,7.979,862747.34
2025-10-01,Subprime,Low,West,223,30,8,22,13.453,3.587,9.865,480460.83
2025-10-01,Subprime,Medium,Midwest,380,54,4,36,14.211,1.053,9.474,952207.15
2025-10-01,Subprime,Medium,Northeast,342,50,9,30,14.62,2.632,8.772,864641.64
2025-10-01,Subprime,Medium,South,482,66,18,31,13.693,3.734,6.432,1068034.23
2025-10-01,Subprime,Medium,West,348,55,9,24,15.805,2.586,6.897,842369.74
2025-11-01,Near_Prime,High,Midwest,302,27,5,13,8.94,1.656,4.305,1247859.31
2025-11-01,Near_Prime,High,Northeast,269,22,8,13,8.178,2.974,4.833,1017688.32
2025-11-01,Near_Prime,High,South,453,28,6,22,6.181,1.325,4.857,1702558.99
2025-11-01,Near_Prime,High,West,292,18,5,14,6.164,1.712,4.795,1141267.38
2025-11-01,Near_Prime,Low,Midwest,394,31,4,18,7.868,1.015,4.569,1539967.6
2025-11-01,Near_Prime,Low,Northeast,354,34,3,10,9.605,0.847,2.825,1383813.48
2025-11-01,Near_Prime,Low,South,488,28,4,18,5.738,0.82,3.689,1908322.23
2025-11-01,Near_Prime,Low,West,346,24,6,14,6.936,1.734,4.046,1375862.5
2025-11-01,Near_Prime,Medium,Midwest,560,44,8,26,7.857,1.429,4.643,2247674.95
2025-11-01,Near_Prime,Medium,Northeast,508,37,9,21,7.283,1.772,4.134,2043688.72
2025-11-01,Near_Prime,Medium,South,771,50,9,31,6.485,1.167,4.021,2946079.97
2025-11-01,Near_Prime,Medium,West,505,40,8,21,7.921,1.584,4.158,2007214.38
2025-11-01,Prime,High,Midwest,385,4,0,7,1.039,0.0,1.818,2218979.51
2025-11-01,Prime,High,Northeast,313,14,3,4,4.473,0.958,1.278,1870241.96
2025-11-01,Prime,High,South,496,13,4,11,2.621,0.806,2.218,2828218.22
2025-11-01,Prime,High,West,334,13,1,4,3.892,0.299,1.198,1941855.24
2025-11-01,Prime,Low,Midwest,421,10,3,11,2.375,0.713,2.613,2505717.38
2025-11-01,Prime,Low,Northeast,375,17,3,6,4.533,0.8,1.6,2078855.65
2025-11-01,Prime,Low,South,603,20,2,6,3.317,0.332,0.995,3508227.56
2025-11-01,Prime,Low,West,416,9,0,8,2.163,0.0,1.923,2539958.51
2025-11-01,Prime,Medium,Midwest,641,21,4,8,3.276,0.624,1.248,3680549.31
2025-11-01,Prime,Medium,Northeast,618,22,6,6,3.56,0.971,0.971,3645836.88
2025-11-01,Prime,Medium,South,869,29,6,12,3.337,0.69,1.381,4898242.16
2025-11-01,Prime,Medium,West,604,23,8,10,3.808,1.325,1.656,3506909.87
2025-11-01,Subprime,High,Midwest,229,29,10,18,12.664,4.367,7.86,571833.03
2025-11-01,Subprime,High,Northeast,185,21,4,25,11.351,2.162,13.514,444508.42
2025-11-01,Subprime,High,South,276,33,6,26,11.957,2.174,9.42,603972.91
2025-11-01,Subprime,High,West,206,32,12,15,15.534,5.825,7.282,474607.7
2025-11-01,Subprime,Low,Midwest,228,32,5,20,14.035,2.193,8.772,539024.68
2025-11-01,Subprime,Low,Northeast,256,36,6,23,14.063,2.344,8.984,609438.36
2025-11-01,Subprime,Low,South,409,59,20,33,14.425,4.89,8.068,907457.03
2025-11-01,Subprime,Low,West,238,30,6,26,12.605,2.521,10.924,520432.39
2025-11-01,Subprime,Medium,Midwest,409,58,12,38,14.181,2.934,9.291,991992.16
2025-11-01,Subprime,Medium,Northeast,372,51,17,33,13.71,4.57,8.871,919556.42
2025-11-01,Subprime,Medium,South,529,63,15,44,11.909,2.836,8.318,1176523.38
2025-11-01,Subprime,Medium,West,378,53,10,32,14.021,2.646,8.466,868685.55
2025-12-01,Near_Prime,High,Midwest,319,34,4,16,10.658,1.254,5.016,1260333.84
2025-12-01,Near_Prime,High,Northeast,292,27,6,17,9.247,2.055,5.822,1090146.45
2025-12-01,Near_Prime,High,South,481,35,3,27,7.277,0.624,5.613,1819248.55
2025-12-01,Near_Prime,High,West,312,20,4,18,6.41,1.282,5.769,1207040.05
2025-12-01,Near_Prime,Low,Midwest,409,29,4,21,7.09,0.978,5.134,1539993.43
2025-12-01,Near_Prime,Low,Northeast,371,28,6,13,7.547,1.617,3.504,1404957.95
2025-12-01,Near_Prime,Low,South,515,22,1,21,4.272,0.194,4.078,1937893.12
2025-12-01,Near_Prime,Low,West,362,22,6,18,6.077,1.657,4.972,1390244.4
2025-12-01,Near_Prime,Medium,Midwest,601,45,8,33,7.488,1.331,5.491,2343292.91
2025-12-01,Near_Prime,Medium,Northeast,540,36,5,27,6.667,0.926,5.0,2079048.65
2025-12-01,Near_Prime,Medium,South,814,54,11,37,6.634,1.351,4.545,3044705.12
2025-12-01,Near_Prime,Medium,West,539,47,8,27,8.72,1.484,5.009,2088880.84
2025-12-01,Prime,High,Midwest,415,14,1,7,3.373,0.241,1.687,2369214.21
2025-12-01,Prime,High,Northeast,331,10,5,6,3.021,1.511,1.813,1922856.53
2025-12-01,Prime,High,South,519,18,5,12,3.468,0.963,2.312,2846512.09
2025-12-01,Prime,High,West,351,15,2,5,4.274,0.57,1.425,2003513.21
2025-12-01,Prime,Low,Midwest,450,9,2,14,2.0,0.444,3.111,2631819.26
2025-12-01,Prime,Low,Northeast,401,13,3,9,3.242,0.748,2.244,2185656.46
2025-12-01,Prime,Low,South,627,23,6,7,3.668,0.957,1.116,3547069.11
2025-12-01,Prime,Low,West,446,9,1,8,2.018,0.224,1.794,2621886.73
2025-12-01,Prime,Medium,Midwest,678,22,2,10,3.245,0.295,1.475,3759929.74
2025-12-01,Prime,Medium,Northeast,648,14,5,9,2.16,0.772,1.389,3640736.09
2025-12-01,Prime,Medium,South,908,32,4,16,3.524,0.441,1.762,4999024.87
2025-12-01,Prime,Medium,West,641,18,4,15,2.808,0.624,2.34,3641672.75
2025-12-01,Subprime,High,Midwest,237,35,9,22,14.768,3.797,9.283,574573.79
2025-12-01,Subprime,High,Northeast,196,27,5,28,13.776,2.551,14.286,467609.05
2025-12-01,Subprime,High,South,289,33,9,27,11.419,3.114,9.343,617999.3
2025-12-01,Subprime,High,West,218,33,10,22,15.138,4.587,10.092,503691.91
2025-12-01,Subprime,Low,Midwest,243,34,9,22,13.992,3.704,9.053,574282.02
2025-12-01,Subprime,Low,Northeast,266,40,10,25,15.038,3.759,9.398,612364.0
2025-12-01,Subprime,Low,South,435,59,18,43,13.563,4.138,9.885,946054.32
2025-12-01,Subprime,Low,West,251,34,6,28,13.546,2.39,11.155,530727.22
2025-12-01,Subprime,Medium,Midwest,429,65,18,44,15.152,4.196,10.256,1008424.15
2025-12-01,Subprime,Medium,Northeast,390,49,9,44,12.564,2.308,11.282,936799.45
2025-12-01,Subprime,Medium,South,570,74,15,50,12.982,2.632,8.772,1260090.64
2025-12-01,Subprime,Medium,West,401,54,15,36,13.466,3.741,8.978,888553.61
2026-01-01,Near_Prime,High,Midwest,336,37,3,19,11.012,0.893,5.655,1305175.81
2026-01-01,Near_Prime,High,Northeast,317,28,5,22,8.833,1.577,6.94,1147981.61
2026-01-01,Near_Prime,High,South,516,41,4,28,7.946,0.775,5.426,1905017.4
2026-01-01,Near_Prime,High,West,339,26,5,19,7.67,1.475,5.605,1296815.99
2026-01-01,Near_Prime,Low,Midwest,441,30,8,23,6.803,1.814,5.215,1634549.7
2026-01-01,Near_Prime,Low,Northeast,393,27,6,18,6.87,1.527,4.58,1475594.12
2026-01-01,Near_Prime,Low,South,551,26,3,21,4.719,0.544,3.811,2044151.79
2026-01-01,Near_Prime,Low,West,377,27,7,21,7.162,1.857,5.57,1370026.25
2026-01-01,Near_Prime,Medium,Midwest,655,52,19,34,7.939,2.901,5.191,2510665.47
2026-01-01,Near_Prime,Medium,Northeast,569,37,7,29,6.503,1.23,5.097,2127791.4
2026-01-01,Near_Prime,Medium,South,887,59,12,44,6.652,1.353,4.961,3304879.0
2026-01-01,Near_Prime,Medium,West,580,46,13,30,7.931,2.241,5.172,2226269.67
2026-01-01,Prime,High,Midwest,441,16,1,8,3.628,0.227,1.814,2401480.47
2026-01-01,Prime,High,Northeast,353,10,4,10,2.833,1.133,2.833,2001376.07
2026-01-01,Prime,High,South,551,17,2,16,3.085,0.363,2.904,2949166.7
2026-01-01,Prime,High,West,370,15,4,6,4.054,1.081,1.622,2060654.32
2026-01-01,Prime,Low,Midwest,474,11,1,16,2.321,0.211,3.376,2693807.07
2026-01-01,Prime,Low,Northeast,420,9,4,11,2.143,0.952,2.619,2169419.05
2026-01-01,Prime,Low,South,662,23,3,12,3.474,0.453,1.813,3617211.09
2026-01-01,Prime,Low,West,476,17,4,8,3.571,0.84,1.681,2692210.1
2026-01-01,Prime,Medium,Midwest,723,27,4,11,3.734,0.553,1.521,3876843.72
2026-01-01,Prime,Medium,Northeast,685,19,2,12,2.774,0.292,1.752,3708388.62
2026-01-01,Prime,Medium,South,973,29,6,19,2.98,0.617,1.953,5234271.64
2026-01-01,Prime,Medium,West,672,28,4,17,4.167,0.595,2.53,3661352.88
2026-01-01,Subprime,High,Midwest,253,34,2,28,13.439,0.791,11.067,606859.55
2026-01-01,Subprime,High,Northeast,211,22,3,33,10.427,1.422,15.64,508704.12
2026-01-01,Subprime,High,South,313,37,11,31,11.821,3.514,9.904,662250.81
2026-01-01,Subprime,High,West,231,36,10,27,15.584,4.329,11.688,513704.54
2026-01-01,Subprime,Low,Midwest,262,42,9,27,16.031,3.435,10.305,602326.18
2026-01-01,Subprime,Low,Northeast,281,37,8,30,13.167,2.847,10.676,626573.67
2026-01-01,Subprime,Low,South,463,53,12,56,11.447,2.592,12.095,984005.4
2026-01-01,Subprime,Low,West,273,36,7,32,13.187,2.564,11.722,584541.88
2026-01-01,Subprime,Medium,Midwest,464,64,16,53,13.793,3.448,11.422,1091687.6
2026-01-01,Subprime,Medium,Northeast,419,48,10,52,11.456,2.387,12.411,977928.31
2026-01-01,Subprime,Medium,South,615,73,22,56,11.87,3.577,9.106,1365381.22
2026-01-01,Subprime,Medium,West,435,54,17,44,12.414,3.908,10.115,967214.99
2026-02-01,Near_Prime,High,Midwest,346,38,6,21,10.983,1.734,6.069,1307947.29
2026-02-01,Near_Prime,High,Northeast,328,22,7,25,6.707,2.134,7.622,1157786.24
2026-02-01,Near_Prime,High,South,530,38,13,29,7.17,2.453,5.472,1889198.35
2026-02-01,Near_Prime,High,West,355,26,7,23,7.324,1.972,6.479,1329060.57
2026-02-01,Near_Prime,Low,Midwest,461,34,4,30,7.375,0.868,6.508,1659594.84
2026-02-01,Near_Prime,Low,Northeast,407,30,3,22,7.371,0.737,5.405,1488404.83
2026-02-01,Near_Prime,Low,South,573,34,7,24,5.934,1.222,4.188,2057507.5
2026-02-01,Near_Prime,Low,West,395,31,7,24,7.848,1.772,6.076,1409934.44
2026-02-01,Near_Prime,Medium,Midwest,676,52,12,42,7.692,1.775,6.213,2483803.53
2026-02-01,Near_Prime,Medium,Northeast,603,47,11,34,7.794,1.824,5.638,2224515.96
2026-02-01,Near_Prime,Medium,South,928,65,10,52,7.004,1.078,5.603,3383896.29
2026-02-01,Near_Prime,Medium,West,603,43,13,35,7.131,2.156,5.804,2218235.17
